,imdbID,Title,Released,Awards,Director,Actors,Country,Language,Rated,Runtime,Year,Metascore,imdbRating,imdbVotes,tomatoConsensus,tomatoFresh,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,Nominated Oscars,Won Oscars,Other wins,Other nominations,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,N/A,Romance,Sci-Fi,Sport,Thriller,War,Western,D_birthplace,D_DOB,D_name,D_credits,D_wins,D_age,A_birthplace,A_DOB,A_name,A_credits,A_wins,A_age,Director Nominated Oscars,Director Won Oscars,Actor Nominated Oscars,Actor Won Oscars,wiki_url_new,imdb_link_new,rt_link_new,budget_USD,box_USD
356,tt3659388,The Martian,2015-10-02 00:00:00,1 win.,Ridley Scott,Kristen Wiig,"USA, UK","English, Mandarin",PG-13,144.0,2015,80.0,8.2,"161,007","Smart, thrilling, and surprisingly funny, The Martian offers a faithful adaptation of the bestselling book that brings out the best in leading man Matt Damon and director Ridley Scott.",249.0,93.0,7.9,268.0,19.0,93.0,4.3,93290.0,0,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"South Shields, Tyne and Wear, England, UK",1937-11-30,Ridley Scott,36.0,"Nominated for
        3
        Oscars.",77.9794661191,"Canandaigua, New York, USA",1973-8-22,Kristen Wiig,81.0,"Nominated for
        1
        Oscar.",42.2532511978,3,0,1,0,/wiki/The_Martian_(film),http://www.imdb.com/title/tt3659388/,http://www.rottentomatoes.com/m/the_martian/,,108715595.0
357,tt3659388,The Martian,2015-10-02 00:00:00,1 win.,Ridley Scott,Matt Damon,"USA, UK","English, Mandarin",PG-13,144.0,2015,80.0,8.2,"161,007","Smart, thrilling, and surprisingly funny, The Martian offers a faithful adaptation of the bestselling book that brings out the best in leading man Matt Damon and director Ridley Scott.",249.0,93.0,7.9,268.0,19.0,93.0,4.3,93290.0,0,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"South Shields, Tyne and Wear, England, UK",1937-11-30,Ridley Scott,36.0,"Nominated for
        3
        Oscars.",77.9794661191,"Boston, Massachusetts, USA",1970-10-8,Matt Damon,73.0,"Won
        1
        Oscar.",45.1252566735,3,0,0,1,/wiki/The_Martian_(film),http://www.imdb.com/title/tt3659388/,http://www.rottentomatoes.com/m/the_martian/,,108715595.0
358,tt3659388,The Martian,2015-10-02 00:00:00,1 win.,Ridley Scott,Jessica Chastain,"USA, UK","English, Mandarin",PG-13,144.0,2015,80.0,8.2,"161,007","Smart, thrilling, and surprisingly funny, The Martian offers a faithful adaptation of the bestselling book that brings out the best in leading man Matt Damon and director Ridley Scott.",249.0,93.0,7.9,268.0,19.0,93.0,4.3,93290.0,0,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"South Shields, Tyne and Wear, England, UK",1937-11-30,Ridley Scott,36.0,"Nominated for
        3
        Oscars.",77.9794661191,"Sacramento, California, USA",1977-3-24,Jessica Chastain,38.0,"Nominated for
        2
        Oscars.",38.6666666667,3,0,2,0,/wiki/The_Martian_(film),http://www.imdb.com/title/tt3659388/,http://www.rottentomatoes.com/m/the_martian/,,108715595.0
359,tt3682448,Bridge of Spies,2015-10-16 00:00:00,2 wins.,Steven Spielberg,Mark Rylance,"USA, India, Germany","English, German, Russian",PG-13,141.0,2015,81.0,8.1,"17,594","Bridge of Spies finds new life in Hollywood's classic Cold War espionage thriller formula, thanks to reliably outstanding work from Steven Spielberg and Tom Hanks.",209.0,92.0,7.8,228.0,19.0,90.0,4.2,38652.0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"Cincinnati, Ohio, USA",1946-12-18,Steven Spielberg,55.0,"Won
        3
        Oscars.",68.9308692676,"Ashford, Kent, England, UK",1960-1-18,Mark Rylance,25.0,"Nominated for
        1
        Primetime Emmy.",55.8466803559,0,3,0,0,/wiki/Bridge_of_Spies_(film),http://www.imdb.com/title/tt3682448/,http://www.rottentomatoes.com/m/bridge_of_spies/,,
360,tt3704050,Remember,2016-01-15 00:00:00,2 wins & 5 nominations.,Atom Egoyan,Christopher Plummer,"Canada, Germany","English, German",R,95.0,2015,46.0,7.2,268,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Cairo, Egypt",1960-7-19,Atom Egoyan,39.0,"Nominated for
        2
        Oscars.",55.3456536619,"Toronto, Ontario, Canada",1929-12-13,Christopher Plummer,204.0,"Won
        1
        Oscar.",85.9438740589,2,0,0,1,/wiki/Remember_(2015_film),http://www.imdb.com/title/tt3704050/,,,
361,tt3704050,Remember,2016-01-15 00:00:00,2 wins & 5 nominations.,Atom Egoyan,Dean Norris,"Canada, Germany","English, German",R,95.0,2015,46.0,7.2,268,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Cairo, Egypt",1960-7-19,Atom Egoyan,39.0,"Nominated for
        2
        Oscars.",55.3456536619,"South Bend, Indiana, USA",1963-4-8,Dean Norris,155.0,1 win & 5 nominations.,52.6269678303,2,0,0,0,/wiki/Remember_(2015_film),http://www.imdb.com/title/tt3704050/,,,
362,tt3704050,Remember,2016-01-15 00:00:00,2 wins & 5 nominations.,Atom Egoyan,Martin Landau,"Canada, Germany","English, German",R,95.0,2015,46.0,7.2,268,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Cairo, Egypt",1960-7-19,Atom Egoyan,39.0,"Nominated for
        2
        Oscars.",55.3456536619,"Brooklyn, New York City, New York, USA",1928-6-20,Martin Landau,173.0,"Won
        1
        Oscar.",87.4250513347,2,0,0,1,/wiki/Remember_(2015_film),http://www.imdb.com/title/tt3704050/,,,
363,tt3707106,By the Sea,2015-12-09 00:00:00,,Angelina Jolie,Mélanie Laurent,"USA, France","English, French",R,132.0,2015,44.0,5.7,542,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Los Angeles, California, USA",1975-6-4,Angelina Jolie,5.0,"Won
        1
        Oscar.",40.4709103354,"Paris, France",1983-2-21,Mélanie Laurent,38.0,17 wins & 19 nominations.,32.7529089665,0,1,0,0,/wiki/By_the_Sea_(2015_film),http://www.imdb.com/title/tt3707106/,http://www.rottentomatoes.com/m/by_the_sea_2015/,,
364,tt3707106,By the Sea,2015-12-09 00:00:00,,Angelina Jolie,Angelina Jolie,"USA, France","English, French",R,132.0,2015,44.0,5.7,542,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Los Angeles, California, USA",1975-6-4,Angelina Jolie,5.0,"Won
        1
        Oscar.",40.4709103354,"Los Angeles, California, USA",1975-6-4,Angelina Jolie,47.0,"Won
        1
        Oscar.",40.4709103354,0,1,0,1,/wiki/By_the_Sea_(2015_film),http://www.imdb.com/title/tt3707106/,http://www.rottentomatoes.com/m/by_the_sea_2015/,,
365,tt3707106,By the Sea,2015-12-09 00:00:00,,Angelina Jolie,Brad Pitt,"USA, France","English, French",R,132.0,2015,44.0,5.7,542,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Los Angeles, California, USA",1975-6-4,Angelina Jolie,5.0,"Won
        1
        Oscar.",40.4709103354,"Shawnee, Oklahoma, USA",1963-12-18,Brad Pitt,75.0,"Won
        1
        Oscar.",51.9315537303,0,1,0,1,/wiki/By_the_Sea_(2015_film),http://www.imdb.com/title/tt3707106/,http://www.rottentomatoes.com/m/by_the_sea_2015/,,
366,tt3715320,Irrational Man,2015-08-07 00:00:00,,Woody Allen,Emma Stone,USA,English,R,95.0,2015,53.0,6.8,"8,689","Irrational Man may prove rewarding for the most ardent Joaquin Phoenix fans or Woody Allen apologists, but all others most likely need not apply.",65.0,42.0,5.4,156.0,91.0,53.0,3.3,4487.0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Brooklyn, New York City, New York, USA",1935-12-1,Woody Allen,52.0,"Won
        4
        Oscars.",79.9780971937,"Scottsdale, Arizona, USA",1988-11-6,Emma Stone,35.0,"Nominated for
        1
        Oscar.",27.0444900753,0,4,1,0,/wiki/Irrational_Man_(film),http://www.imdb.com/title/tt3715320/,,,3996947.0
367,tt3715320,Irrational Man,2015-08-07 00:00:00,,Woody Allen,Joaquin Phoenix,USA,English,R,95.0,2015,53.0,6.8,"8,689","Irrational Man may prove rewarding for the most ardent Joaquin Phoenix fans or Woody Allen apologists, but all others most likely need not apply.",65.0,42.0,5.4,156.0,91.0,53.0,3.3,4487.0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Brooklyn, New York City, New York, USA",1935-12-1,Woody Allen,52.0,"Won
        4
        Oscars.",79.9780971937,"San Juan, Puerto Rico",1974-10-28,Joaquin Phoenix,46.0,"Nominated for
        3
        Oscars.",41.0704996578,0,4,3,0,/wiki/Irrational_Man_(film),http://www.imdb.com/title/tt3715320/,,,3996947.0
368,tt3722070,The Lady in the Van,2016-01-15 00:00:00,,Nicholas Hytner,Maggie Smith,UK,English,PG-13,104.0,2015,69.0,6.4,425,,16.0,100.0,7.0,16.0,0.0,,4.1,1106.0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Manchester, England, UK",1956-5-7,Nicholas Hytner,6.0,"Nominated for
        1
        BAFTA Film Award.",59.5455167693,"Ilford, Essex, England, UK",1934-12-28,Maggie Smith,80.0,"Won
        2
        Oscars.",80.9034907598,0,0,0,2,/wiki/The_Lady_in_the_Van,http://www.imdb.com/title/tt3722070/,http://www.rottentomatoes.com/m/the_lady_in_the_van_2015/,,
369,tt3722070,The Lady in the Van,2016-01-15 00:00:00,,Nicholas Hytner,Dominic Cooper,UK,English,PG-13,104.0,2015,69.0,6.4,425,,16.0,100.0,7.0,16.0,0.0,,4.1,1106.0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Manchester, England, UK",1956-5-7,Nicholas Hytner,6.0,"Nominated for
        1
        BAFTA Film Award.",59.5455167693,"Greenwich, London, England, UK",1978-6-2,Dominic Cooper,53.0,1 win & 9 nominations.,37.4757015743,0,0,0,0,/wiki/The_Lady_in_the_Van,http://www.imdb.com/title/tt3722070/,http://www.rottentomatoes.com/m/the_lady_in_the_van_2015/,,
370,tt3735246,Bajirao Mastani,2015-12-18 00:00:00,,Sanjay Leela Bhansali,Ranveer Singh,India,Hindi,,,2015,,,,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,"Mumbai, India",1963-2-24,Sanjay Leela Bhansali,9.0,"Nominated for
        1
        BAFTA Film Award.",52.7446954141,"Bombay, Maharashtra, India",1985-7-6,Ranveer Singh,10.0,4 wins & 10 nominations.,30.3819301848,0,0,0,0,/wiki/Bajirao_Mastani_(film),http://www.imdb.com/title/tt3735246/,,,
371,tt3735246,Bajirao Mastani,2015-12-18 00:00:00,,Sanjay Leela Bhansali,Priyanka Chopra,India,Hindi,,,2015,,,,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,"Mumbai, India",1963-2-24,Sanjay Leela Bhansali,9.0,"Nominated for
        1
        BAFTA Film Award.",52.7446954141,"Jamshedpur, Bihar, India",1982-7-18,Priyanka Chopra,52.0,24 wins & 22 nominations.,33.3497604381,0,0,0,0,/wiki/Bajirao_Mastani_(film),http://www.imdb.com/title/tt3735246/,,,
372,tt3735246,Bajirao Mastani,2015-12-18 00:00:00,,Sanjay Leela Bhansali,Deepika Padukone,India,Hindi,,,2015,,,,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,"Mumbai, India",1963-2-24,Sanjay Leela Bhansali,9.0,"Nominated for
        1
        BAFTA Film Award.",52.7446954141,"Copenhagen, Denmark",1986-1-5,Deepika Padukone,27.0,56 wins & 63 nominations.,29.8809034908,0,0,0,0,/wiki/Bajirao_Mastani_(film),http://www.imdb.com/title/tt3735246/,,,
373,tt3742378,The Second Mother,2015-08-28 00:00:00,7 wins & 3 nominations.,Anna Muylaert,Regina Casé,Brazil,Portuguese,R,112.0,2015,82.0,8.2,"3,036","The Second Mother's compelling characters serve an artfully drawn, thought-provoking story that's beautifully brought to life by a talented cast.",63.0,95.0,8.0,66.0,3.0,95.0,4.5,1367.0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"São Paulo, São Paulo, Brazil",1964-4-21,Anna Muylaert,9.0,31 wins & 8 nominations.,51.5893223819,"Rio de Janeiro, Rio de Janeiro, Brazil",1954-2-25,Regina Casé,36.0,8 wins & 2 nominations.,61.7412731006,0,0,0,0,/wiki/The_Second_Mother_(2015_film),http://www.imdb.com/title/tt3742378/,http://www.rottentomatoes.com/m/que_horas_ela_volta/,,335281.0
374,tt3774092,Amnesia,2015-08-19 00:00:00,,Barbet Schroeder,Marthe Keller,"Switzerland, France","German, Spanish, English",,96.0,2015,,5.5,106,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Tehran, Iran",1941-8-26,Barbet Schroeder,22.0,"Nominated for
        1
        Oscar.",74.2422997947,"Basel, Switzerland",1945-1-28,Marthe Keller,89.0,"Nominated for
        1
        Golden Globe.",70.81724846,1,0,0,0,/wiki/Amnesia_(2015_film),http://www.imdb.com/title/tt3774092/,,,
375,tt3774092,Amnesia,2015-08-19 00:00:00,,Barbet Schroeder,Max Riemelt,"Switzerland, France","German, Spanish, English",,96.0,2015,,5.5,106,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Tehran, Iran",1941-8-26,Barbet Schroeder,22.0,"Nominated for
        1
        Oscar.",74.2422997947,"Berlin, Germany",1984-1-7,Max Riemelt,60.0,7 wins & 6 nominations.,31.8767967146,1,0,0,0,/wiki/Amnesia_(2015_film),http://www.imdb.com/title/tt3774092/,,,
376,tt3774092,Amnesia,2015-08-19 00:00:00,,Barbet Schroeder,Bruno Ganz,"Switzerland, France","German, Spanish, English",,96.0,2015,,5.5,106,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Tehran, Iran",1941-8-26,Barbet Schroeder,22.0,"Nominated for
        1
        Oscar.",74.2422997947,"Zürich-Seebach, Switzerland",1941-3-22,Bruno Ganz,109.0,21 wins & 11 nominations.,74.6721423682,1,0,0,0,/wiki/Amnesia_(2015_film),http://www.imdb.com/title/tt3774092/,,,
377,tt3781476,Monster Hunt,2015-07-16 00:00:00,4 nominations.,Raman Hui,Wu Jiang,"China, Hong Kong",Mandarin,,111.0,2015,,6.3,"1,229",,,,,,,48.0,3.2,111.0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1963,1963-1-1,Raman Hui,8.0,1 win & 4 nominations.,52.8925393566,"Tangshan, China",1967-11-14,Wu Jiang,33.0,3 wins.,48.0246406571,0,0,0,0,/wiki/Monster_Hunt,http://www.imdb.com/title/tt3781476/,,,384752329.0
378,tt3781476,Monster Hunt,2015-07-16 00:00:00,4 nominations.,Raman Hui,Baihe Bai,"China, Hong Kong",Mandarin,,111.0,2015,,6.3,"1,229",,,,,,,48.0,3.2,111.0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1963,1963-1-1,Raman Hui,8.0,1 win & 4 nominations.,52.8925393566,"Qingdao, Shandong, China",1984-3-1,Baihe Bai,13.0,1 win & 5 nominations.,31.7289527721,0,0,0,0,/wiki/Monster_Hunt,http://www.imdb.com/title/tt3781476/,,,384752329.0
379,tt3787590,We Are Your Friends,2015-08-28 00:00:00,,Max Joseph,Emily Ratajkowski,"UK, France, USA",English,R,96.0,2015,46.0,5.9,"7,502",,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False," H Maxwell Joseph
",2015-11-23,Max Joseph,13.0,1 nomination.,0.0,"London, England, UK",1991-6-7,Emily Ratajkowski,9.0,1 win.,24.462696783,0,0,0,0,/wiki/We_Are_Your_Friends_(film),http://www.imdb.com/title/tt3787590/,http://www.rottentomatoes.com/m/we_are_your_friends/,,3590010.0
380,tt3787590,We Are Your Friends,2015-08-28 00:00:00,,Max Joseph,Wes Bentley,"UK, France, USA",English,R,96.0,2015,46.0,5.9,"7,502",,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False," H Maxwell Joseph
",2015-11-23,Max Joseph,13.0,1 nomination.,0.0,"Jonesboro, Arkansas, USA",1978-9-4,Wes Bentley,45.0,"Nominated for
        1
        BAFTA Film Award.",37.2183436003,0,0,0,0,/wiki/We_Are_Your_Friends_(film),http://www.imdb.com/title/tt3787590/,http://www.rottentomatoes.com/m/we_are_your_friends/,,3590010.0
381,tt3787590,We Are Your Friends,2015-08-28 00:00:00,,Max Joseph,Zac Efron,"UK, France, USA",English,R,96.0,2015,46.0,5.9,"7,502",,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False," H Maxwell Joseph
",2015-11-23,Max Joseph,13.0,1 nomination.,0.0,"San Luis Obispo, California, USA",1987-10-18,Zac Efron,40.0,22 wins & 25 nominations.,28.0985626283,0,0,0,0,/wiki/We_Are_Your_Friends_(film),http://www.imdb.com/title/tt3787590/,http://www.rottentomatoes.com/m/we_are_your_friends/,,3590010.0
382,tt3792960,The Brand New Testament,2015-09-01 00:00:00,5 wins & 1 nomination.,Jaco Van Dormael,Benoît Poelvoorde,"Belgium, France, Luxembourg","French, German",,113.0,2015,,7.1,"1,577",,,,,,,,,,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Ixelles, Brabant, Belgium",1957-2-9,Jaco Van Dormael,15.0,"Nominated for
        1
        BAFTA Film Award.",58.7843942505,"Namur, Wallonia, Belgium",1964-9-22,Benoît Poelvoorde,56.0,14 wins & 15 nominations.,51.1676933607,0,0,0,0,/wiki/The_Brand_New_Testament,http://www.imdb.com/title/tt3792960/,,,
383,tt3792960,The Brand New Testament,2015-09-01 00:00:00,5 wins & 1 nomination.,Jaco Van Dormael,Catherine Deneuve,"Belgium, France, Luxembourg","French, German",,113.0,2015,,7.1,"1,577",,,,,,,,,,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Ixelles, Brabant, Belgium",1957-2-9,Jaco Van Dormael,15.0,"Nominated for
        1
        BAFTA Film Award.",58.7843942505,"Paris, France",1943-10-22,Catherine Deneuve,122.0,"Nominated for
        1
        Oscar.",72.0876112252,0,0,1,0,/wiki/The_Brand_New_Testament,http://www.imdb.com/title/tt3792960/,,,
384,tt3808342,Son of Saul,2015-12-18 00:00:00,5 wins & 10 nominations.,László Nemes,Urs Rechn,Hungary,"Hungarian, Yiddish, German, Polish",R,107.0,2015,91.0,7.9,"2,558","Grimly intense yet thoroughly rewarding, Son of Saul offers an unforgettable viewing experience -- and establishes director László Nemes as a talent to watch.",35.0,95.0,8.6,37.0,2.0,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"Budapest, Hungary",1977-2-18,László Nemes,4.0,15 wins & 11 nominations.,38.7597535934,"Halle, Saale, Germany",1978-1-18,Urs Rechn,18.0,0,37.8453114305,0,0,0,0,/wiki/Son_of_Saul,http://www.imdb.com/title/tt3808342/,,,
385,tt3850590,Krampus,2015-12-04 00:00:00,,Michael Dougherty,Adam Scott,USA,English,PG-13,,2015,,,,,,,,,,,,,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,"Columbus, Ohio, USA",1974-10-28,Michael Dougherty,6.0,4 wins & 3 nominations.,41.0704996578,"Santa Cruz, California, USA",1973-4-3,Adam Scott,96.0,2 wins & 5 nominations.,42.6392881588,0,0,0,0,/wiki/Krampus_(film),http://www.imdb.com/title/tt3850590/,http://www.rottentomatoes.com/m/krampus/,,
386,tt3850590,Krampus,2015-12-04 00:00:00,,Michael Dougherty,David Koechner,USA,English,PG-13,,2015,,,,,,,,,,,,,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,"Columbus, Ohio, USA",1974-10-28,Michael Dougherty,6.0,4 wins & 3 nominations.,41.0704996578,"Tipton, Missouri, USA",1962-8-24,David Koechner,142.0,4 nominations.,53.2484599589,0,0,0,0,/wiki/Krampus_(film),http://www.imdb.com/title/tt3850590/,http://www.rottentomatoes.com/m/krampus/,,
387,tt3850590,Krampus,2015-12-04 00:00:00,,Michael Dougherty,Toni Collette,USA,English,PG-13,,2015,,,,,,,,,,,,,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,"Columbus, Ohio, USA",1974-10-28,Michael Dougherty,6.0,4 wins & 3 nominations.,41.0704996578,"Sydney, New South Wales, Australia",1972-11-1,Toni Collette,63.0,"Nominated for
        1
        Oscar.",43.0581793292,0,0,1,0,/wiki/Krampus_(film),http://www.imdb.com/title/tt3850590/,http://www.rottentomatoes.com/m/krampus/,,
