imdbID,Title,Released,Awards,Director,Actors,Country,Language,Rated,Runtime,Year,Metascore,imdbRating,imdbVotes,tomatoConsensus,tomatoFresh,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,Nominated Oscars,Won Oscars,Othter wins,Othter nominations,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0029347,One Hundred Men and a Girl,1937-09-05 00:00:00,Won 1 Oscar. Another 4 nominations.,Henry Koster,Alice Brady,USA,English,APPROVED,84.0,1937,N/A,6.9,664,N/A,5,83,7.6,6,1,56,3.4,155,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt0029347,One Hundred Men and a Girl,1937-09-05 00:00:00,Won 1 Oscar. Another 4 nominations.,Henry Koster,Deanna Durbin,USA,English,APPROVED,84.0,1937,N/A,6.9,664,N/A,5,83,7.6,6,1,56,3.4,155,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt0029604,Stage Door,1937-10-08 00:00:00,Nominated for 4 Oscars. Another 2 wins & 1 nomination.,Gregory La Cava,Katharine Hepburn,USA,English,APPROVED,92.0,1937,N/A,7.9,"5,612",N/A,20,95,8.8,21,1,87,3.9,4735,4,0,2,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0029604,Stage Door,1937-10-08 00:00:00,Nominated for 4 Oscars. Another 2 wins & 1 nomination.,Gregory La Cava,Ginger Rogers,USA,English,APPROVED,92.0,1937,N/A,7.9,"5,612",N/A,20,95,8.8,21,1,87,3.9,4735,4,0,2,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0029604,Stage Door,1937-10-08 00:00:00,Nominated for 4 Oscars. Another 2 wins & 1 nomination.,Gregory La Cava,Gail Patrick,USA,English,APPROVED,92.0,1937,N/A,7.9,"5,612",N/A,20,95,8.8,21,1,87,3.9,4735,4,0,2,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0029604,Stage Door,1937-10-08 00:00:00,Nominated for 4 Oscars. Another 2 wins & 1 nomination.,Gregory La Cava,Adolphe Menjou,USA,English,APPROVED,92.0,1937,N/A,7.9,"5,612",N/A,20,95,8.8,21,1,87,3.9,4735,4,0,2,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0029608,Stella Dallas,1937-08-06 00:00:00,N/A,King Vidor,Barbara O'Neil,USA,English,APPROVED,106.0,1937,N/A,7.5,"3,092",N/A,6,86,6.6,7,1,83,3.8,2093,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0029608,Stella Dallas,1937-08-06 00:00:00,N/A,King Vidor,Anne Shirley,USA,English,APPROVED,106.0,1937,N/A,7.5,"3,092",N/A,6,86,6.6,7,1,83,3.8,2093,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0029608,Stella Dallas,1937-08-06 00:00:00,N/A,King Vidor,Barbara Stanwyck,USA,English,APPROVED,106.0,1937,N/A,7.5,"3,092",N/A,6,86,6.6,7,1,83,3.8,2093,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0029608,Stella Dallas,1937-08-06 00:00:00,N/A,King Vidor,John Boles,USA,English,APPROVED,106.0,1937,N/A,7.5,"3,092",N/A,6,86,6.6,7,1,83,3.8,2093,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0029682,Topper,1937-07-16 00:00:00,N/A,Norman Z. McLeod,Roland Young,USA,English,PASSED,97.0,1937,N/A,7.4,"4,846",N/A,16,94,7.6,17,1,82,3.8,2884,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
tt0029682,Topper,1937-07-16 00:00:00,N/A,Norman Z. McLeod,Cary Grant,USA,English,PASSED,97.0,1937,N/A,7.4,"4,846",N/A,16,94,7.6,17,1,82,3.8,2884,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
tt0029682,Topper,1937-07-16 00:00:00,N/A,Norman Z. McLeod,Billie Burke,USA,English,PASSED,97.0,1937,N/A,7.4,"4,846",N/A,16,94,7.6,17,1,82,3.8,2884,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
tt0029682,Topper,1937-07-16 00:00:00,N/A,Norman Z. McLeod,Constance Bennett,USA,English,PASSED,97.0,1937,N/A,7.4,"4,846",N/A,16,94,7.6,17,1,82,3.8,2884,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
tt0029843,The Adventures of Robin Hood,1938-05-14 00:00:00,Won 3 Oscars. Another 2 wins & 2 nominations.,Michael Curtiz,Olivia de Havilland,USA,English,PG,102.0,1938,97,8.0,"37,357","Errol Flynn thrills as the legendary title character, and the film embodies the type of imaginative family adventure tailor-made for the silver screen.",44,100,8.9,44,0,89,3.7,33257,0,3,2,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0029843,The Adventures of Robin Hood,1938-05-14 00:00:00,Won 3 Oscars. Another 2 wins & 2 nominations.,William Keighley,Claude Rains,USA,English,PG,102.0,1938,97,8.0,"37,357","Errol Flynn thrills as the legendary title character, and the film embodies the type of imaginative family adventure tailor-made for the silver screen.",44,100,8.9,44,0,89,3.7,33257,0,3,2,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0029843,The Adventures of Robin Hood,1938-05-14 00:00:00,Won 3 Oscars. Another 2 wins & 2 nominations.,Michael Curtiz,Claude Rains,USA,English,PG,102.0,1938,97,8.0,"37,357","Errol Flynn thrills as the legendary title character, and the film embodies the type of imaginative family adventure tailor-made for the silver screen.",44,100,8.9,44,0,89,3.7,33257,0,3,2,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0029843,The Adventures of Robin Hood,1938-05-14 00:00:00,Won 3 Oscars. Another 2 wins & 2 nominations.,William Keighley,Basil Rathbone,USA,English,PG,102.0,1938,97,8.0,"37,357","Errol Flynn thrills as the legendary title character, and the film embodies the type of imaginative family adventure tailor-made for the silver screen.",44,100,8.9,44,0,89,3.7,33257,0,3,2,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0029843,The Adventures of Robin Hood,1938-05-14 00:00:00,Won 3 Oscars. Another 2 wins & 2 nominations.,Michael Curtiz,Basil Rathbone,USA,English,PG,102.0,1938,97,8.0,"37,357","Errol Flynn thrills as the legendary title character, and the film embodies the type of imaginative family adventure tailor-made for the silver screen.",44,100,8.9,44,0,89,3.7,33257,0,3,2,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0029843,The Adventures of Robin Hood,1938-05-14 00:00:00,Won 3 Oscars. Another 2 wins & 2 nominations.,Michael Curtiz,Errol Flynn,USA,English,PG,102.0,1938,97,8.0,"37,357","Errol Flynn thrills as the legendary title character, and the film embodies the type of imaginative family adventure tailor-made for the silver screen.",44,100,8.9,44,0,89,3.7,33257,0,3,2,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0029843,The Adventures of Robin Hood,1938-05-14 00:00:00,Won 3 Oscars. Another 2 wins & 2 nominations.,William Keighley,Errol Flynn,USA,English,PG,102.0,1938,97,8.0,"37,357","Errol Flynn thrills as the legendary title character, and the film embodies the type of imaginative family adventure tailor-made for the silver screen.",44,100,8.9,44,0,89,3.7,33257,0,3,2,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0029843,The Adventures of Robin Hood,1938-05-14 00:00:00,Won 3 Oscars. Another 2 wins & 2 nominations.,William Keighley,Olivia de Havilland,USA,English,PG,102.0,1938,97,8.0,"37,357","Errol Flynn thrills as the legendary title character, and the film embodies the type of imaginative family adventure tailor-made for the silver screen.",44,100,8.9,44,0,89,3.7,33257,0,3,2,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0029852,Alexander's Ragtime Band,1938-08-16 00:00:00,Won 1 Oscar. Another 6 nominations.,Henry King,Ethel Merman,USA,English,APPROVED,106.0,1938,N/A,7.0,"1,328",N/A,4,80,7.0,5,1,50,3.3,1400,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
tt0029852,Alexander's Ragtime Band,1938-08-16 00:00:00,Won 1 Oscar. Another 6 nominations.,Henry King,Alice Faye,USA,English,APPROVED,106.0,1938,N/A,7.0,"1,328",N/A,4,80,7.0,5,1,50,3.3,1400,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
tt0029852,Alexander's Ragtime Band,1938-08-16 00:00:00,Won 1 Oscar. Another 6 nominations.,Henry King,Tyrone Power,USA,English,APPROVED,106.0,1938,N/A,7.0,"1,328",N/A,4,80,7.0,5,1,50,3.3,1400,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
tt0029852,Alexander's Ragtime Band,1938-08-16 00:00:00,Won 1 Oscar. Another 6 nominations.,Henry King,Don Ameche,USA,English,APPROVED,106.0,1938,N/A,7.0,"1,328",N/A,4,80,7.0,5,1,50,3.3,1400,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
tt0029855,Algiers,1938-08-05 00:00:00,Nominated for 4 Oscars. Another 1 nomination.,John Cromwell,Charles Boyer,USA,English,UNRATED,96.0,1938,N/A,6.9,"1,630",N/A,N/A,N/A,N/A,N/A,N/A,59,3.3,897,4,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
tt0029855,Algiers,1938-08-05 00:00:00,Nominated for 4 Oscars. Another 1 nomination.,John Cromwell,Joseph Calleia,USA,English,UNRATED,96.0,1938,N/A,6.9,"1,630",N/A,N/A,N/A,N/A,N/A,N/A,59,3.3,897,4,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
tt0029855,Algiers,1938-08-05 00:00:00,Nominated for 4 Oscars. Another 1 nomination.,John Cromwell,Hedy Lamarr,USA,English,UNRATED,96.0,1938,N/A,6.9,"1,630",N/A,N/A,N/A,N/A,N/A,N/A,59,3.3,897,4,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
tt0029855,Algiers,1938-08-05 00:00:00,Nominated for 4 Oscars. Another 1 nomination.,John Cromwell,Sigrid Gurie,USA,English,UNRATED,96.0,1938,N/A,6.9,"1,630",N/A,N/A,N/A,N/A,N/A,N/A,59,3.3,897,4,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
tt0029870,Angels with Dirty Faces,1938-11-26 00:00:00,Nominated for 3 Oscars. Another 1 win.,Michael Curtiz,Humphrey Bogart,USA,English,APPROVED,97.0,1938,N/A,8.0,"15,273",N/A,20,100,8.0,20,0,92,4.1,9361,3,0,1,0,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0029870,Angels with Dirty Faces,1938-11-26 00:00:00,Nominated for 3 Oscars. Another 1 win.,Michael Curtiz,Ann Sheridan,USA,English,APPROVED,97.0,1938,N/A,8.0,"15,273",N/A,20,100,8.0,20,0,92,4.1,9361,3,0,1,0,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0029870,Angels with Dirty Faces,1938-11-26 00:00:00,Nominated for 3 Oscars. Another 1 win.,Michael Curtiz,Pat O'Brien,USA,English,APPROVED,97.0,1938,N/A,8.0,"15,273",N/A,20,100,8.0,20,0,92,4.1,9361,3,0,1,0,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0029870,Angels with Dirty Faces,1938-11-26 00:00:00,Nominated for 3 Oscars. Another 1 win.,Michael Curtiz,James Cagney,USA,English,APPROVED,97.0,1938,N/A,8.0,"15,273",N/A,20,100,8.0,20,0,92,4.1,9361,3,0,1,0,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0029942,Boys Town,1938-09-09 00:00:00,Won 2 Oscars. Another 4 nominations.,Norman Taurog,Mickey Rooney,USA,"English, Hebrew",PASSED,96.0,1938,N/A,7.3,"3,779",N/A,17,89,7.2,19,2,83,3.8,4159,0,2,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0029942,Boys Town,1938-09-09 00:00:00,Won 2 Oscars. Another 4 nominations.,Norman Taurog,Leslie Fenton,USA,"English, Hebrew",PASSED,96.0,1938,N/A,7.3,"3,779",N/A,17,89,7.2,19,2,83,3.8,4159,0,2,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0029942,Boys Town,1938-09-09 00:00:00,Won 2 Oscars. Another 4 nominations.,Norman Taurog,Henry Hull,USA,"English, Hebrew",PASSED,96.0,1938,N/A,7.3,"3,779",N/A,17,89,7.2,19,2,83,3.8,4159,0,2,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0029942,Boys Town,1938-09-09 00:00:00,Won 2 Oscars. Another 4 nominations.,Norman Taurog,Spencer Tracy,USA,"English, Hebrew",PASSED,96.0,1938,N/A,7.3,"3,779",N/A,17,89,7.2,19,2,83,3.8,4159,0,2,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0029995,The Citadel,1938-10-29 00:00:00,Nominated for 4 Oscars. Another 3 wins.,King Vidor,Rex Harrison,UK,English,PASSED,110.0,1938,N/A,7.3,"1,400",N/A,6,86,8.0,7,1,67,3.5,391,4,0,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0029995,The Citadel,1938-10-29 00:00:00,Nominated for 4 Oscars. Another 3 wins.,King Vidor,Ralph Richardson,UK,English,PASSED,110.0,1938,N/A,7.3,"1,400",N/A,6,86,8.0,7,1,67,3.5,391,4,0,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0029995,The Citadel,1938-10-29 00:00:00,Nominated for 4 Oscars. Another 3 wins.,King Vidor,Rosalind Russell,UK,English,PASSED,110.0,1938,N/A,7.3,"1,400",N/A,6,86,8.0,7,1,67,3.5,391,4,0,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0029995,The Citadel,1938-10-29 00:00:00,Nominated for 4 Oscars. Another 3 wins.,King Vidor,Robert Donat,UK,English,PASSED,110.0,1938,N/A,7.3,"1,400",N/A,6,86,8.0,7,1,67,3.5,391,4,0,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0030149,Four Daughters,1938-08-09 00:00:00,Nominated for 5 Oscars. Another 2 nominations.,Michael Curtiz,Frank McHugh,USA,"English, French",APPROVED,90.0,1938,N/A,7.0,"1,174",N/A,8,100,7.0,8,0,81,3.8,397,5,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
tt0030149,Four Daughters,1938-08-09 00:00:00,Nominated for 5 Oscars. Another 2 nominations.,Michael Curtiz,John Garfield,USA,"English, French",APPROVED,90.0,1938,N/A,7.0,"1,174",N/A,8,100,7.0,8,0,81,3.8,397,5,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
tt0030149,Four Daughters,1938-08-09 00:00:00,Nominated for 5 Oscars. Another 2 nominations.,Michael Curtiz,Jeffrey Lynn,USA,"English, French",APPROVED,90.0,1938,N/A,7.0,"1,174",N/A,8,100,7.0,8,0,81,3.8,397,5,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
tt0030149,Four Daughters,1938-08-09 00:00:00,Nominated for 5 Oscars. Another 2 nominations.,Michael Curtiz,Claude Rains,USA,"English, French",APPROVED,90.0,1938,N/A,7.0,"1,174",N/A,8,100,7.0,8,0,81,3.8,397,5,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
tt0030202,The Great Waltz,1938-11-04 00:00:00,Won 1 Oscar. Another 3 nominations.,Josef von Sternberg,Miliza Korjus,USA,English,PASSED,104.0,1938,N/A,6.7,738,N/A,N/A,N/A,N/A,N/A,N/A,61,3.5,411,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt0030202,The Great Waltz,1938-11-04 00:00:00,Won 1 Oscar. Another 3 nominations.,Julien Duvivier,Hugh Herbert,USA,English,PASSED,104.0,1938,N/A,6.7,738,N/A,N/A,N/A,N/A,N/A,N/A,61,3.5,411,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt0030202,The Great Waltz,1938-11-04 00:00:00,Won 1 Oscar. Another 3 nominations.,Victor Fleming,Miliza Korjus,USA,English,PASSED,104.0,1938,N/A,6.7,738,N/A,N/A,N/A,N/A,N/A,N/A,61,3.5,411,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt0030202,The Great Waltz,1938-11-04 00:00:00,Won 1 Oscar. Another 3 nominations.,Julien Duvivier,Miliza Korjus,USA,English,PASSED,104.0,1938,N/A,6.7,738,N/A,N/A,N/A,N/A,N/A,N/A,61,3.5,411,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt0030202,The Great Waltz,1938-11-04 00:00:00,Won 1 Oscar. Another 3 nominations.,Josef von Sternberg,Fernand Gravey,USA,English,PASSED,104.0,1938,N/A,6.7,738,N/A,N/A,N/A,N/A,N/A,N/A,61,3.5,411,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt0030202,The Great Waltz,1938-11-04 00:00:00,Won 1 Oscar. Another 3 nominations.,Julien Duvivier,Luise Rainer,USA,English,PASSED,104.0,1938,N/A,6.7,738,N/A,N/A,N/A,N/A,N/A,N/A,61,3.5,411,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt0030202,The Great Waltz,1938-11-04 00:00:00,Won 1 Oscar. Another 3 nominations.,Josef von Sternberg,Luise Rainer,USA,English,PASSED,104.0,1938,N/A,6.7,738,N/A,N/A,N/A,N/A,N/A,N/A,61,3.5,411,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt0030202,The Great Waltz,1938-11-04 00:00:00,Won 1 Oscar. Another 3 nominations.,Victor Fleming,Luise Rainer,USA,English,PASSED,104.0,1938,N/A,6.7,738,N/A,N/A,N/A,N/A,N/A,N/A,61,3.5,411,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt0030202,The Great Waltz,1938-11-04 00:00:00,Won 1 Oscar. Another 3 nominations.,Victor Fleming,Hugh Herbert,USA,English,PASSED,104.0,1938,N/A,6.7,738,N/A,N/A,N/A,N/A,N/A,N/A,61,3.5,411,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt0030202,The Great Waltz,1938-11-04 00:00:00,Won 1 Oscar. Another 3 nominations.,Victor Fleming,Fernand Gravey,USA,English,PASSED,104.0,1938,N/A,6.7,738,N/A,N/A,N/A,N/A,N/A,N/A,61,3.5,411,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt0030202,The Great Waltz,1938-11-04 00:00:00,Won 1 Oscar. Another 3 nominations.,Josef von Sternberg,Hugh Herbert,USA,English,PASSED,104.0,1938,N/A,6.7,738,N/A,N/A,N/A,N/A,N/A,N/A,61,3.5,411,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt0030202,The Great Waltz,1938-11-04 00:00:00,Won 1 Oscar. Another 3 nominations.,Julien Duvivier,Fernand Gravey,USA,English,PASSED,104.0,1938,N/A,6.7,738,N/A,N/A,N/A,N/A,N/A,N/A,61,3.5,411,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
tt0030265,If I Were King,1938-11-11 00:00:00,N/A,Frank Lloyd,Basil Rathbone,USA,English,APPROVED,101.0,1938,N/A,7.4,448,N/A,N/A,N/A,N/A,N/A,N/A,75,3.9,169,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0030265,If I Were King,1938-11-11 00:00:00,N/A,Frank Lloyd,Ronald Colman,USA,English,APPROVED,101.0,1938,N/A,7.4,448,N/A,N/A,N/A,N/A,N/A,N/A,75,3.9,169,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0030265,If I Were King,1938-11-11 00:00:00,N/A,Frank Lloyd,Frances Dee,USA,English,APPROVED,101.0,1938,N/A,7.4,448,N/A,N/A,N/A,N/A,N/A,N/A,75,3.9,169,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0030265,If I Were King,1938-11-11 00:00:00,N/A,Frank Lloyd,Ellen Drew,USA,English,APPROVED,101.0,1938,N/A,7.4,448,N/A,N/A,N/A,N/A,N/A,N/A,75,3.9,169,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0030287,Jezebel,1938-03-26 00:00:00,Won 2 Oscars. Another 3 wins & 4 nominations.,William Wyler,Margaret Lindsay,USA,"English, French",APPROVED,104.0,1938,N/A,7.6,"8,401",N/A,15,94,7.5,16,1,82,3.8,5528,0,2,3,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0030287,Jezebel,1938-03-26 00:00:00,Won 2 Oscars. Another 3 wins & 4 nominations.,William Wyler,George Brent,USA,"English, French",APPROVED,104.0,1938,N/A,7.6,"8,401",N/A,15,94,7.5,16,1,82,3.8,5528,0,2,3,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0030287,Jezebel,1938-03-26 00:00:00,Won 2 Oscars. Another 3 wins & 4 nominations.,William Wyler,Henry Fonda,USA,"English, French",APPROVED,104.0,1938,N/A,7.6,"8,401",N/A,15,94,7.5,16,1,82,3.8,5528,0,2,3,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0030287,Jezebel,1938-03-26 00:00:00,Won 2 Oscars. Another 3 wins & 4 nominations.,William Wyler,Bette Davis,USA,"English, French",APPROVED,104.0,1938,N/A,7.6,"8,401",N/A,15,94,7.5,16,1,82,3.8,5528,0,2,3,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0030317,Kentucky,1938-12-30 00:00:00,N/A,David Butler,Loretta Young,USA,English,PASSED,96.0,1938,N/A,6.6,324,N/A,N/A,N/A,N/A,N/A,N/A,53,3.4,170,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
tt0030317,Kentucky,1938-12-30 00:00:00,N/A,David Butler,Richard Greene,USA,English,PASSED,96.0,1938,N/A,6.6,324,N/A,N/A,N/A,N/A,N/A,N/A,53,3.4,170,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
tt0030317,Kentucky,1938-12-30 00:00:00,N/A,David Butler,Walter Brennan,USA,English,PASSED,96.0,1938,N/A,6.6,324,N/A,N/A,N/A,N/A,N/A,N/A,53,3.4,170,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
tt0030317,Kentucky,1938-12-30 00:00:00,N/A,David Butler,Douglass Dumbrille,USA,English,PASSED,96.0,1938,N/A,6.6,324,N/A,N/A,N/A,N/A,N/A,N/A,53,3.4,170,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
tt0030442,Merrily We Live,1938-03-04 00:00:00,N/A,Norman Z. McLeod,Alan Mowbray,USA,English,PASSED,95.0,1938,N/A,7.4,951,N/A,N/A,N/A,N/A,N/A,N/A,80,3.9,208,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0030442,Merrily We Live,1938-03-04 00:00:00,N/A,Norman Z. McLeod,Brian Aherne,USA,English,PASSED,95.0,1938,N/A,7.4,951,N/A,N/A,N/A,N/A,N/A,N/A,80,3.9,208,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0030442,Merrily We Live,1938-03-04 00:00:00,N/A,Norman Z. McLeod,Billie Burke,USA,English,PASSED,95.0,1938,N/A,7.4,951,N/A,N/A,N/A,N/A,N/A,N/A,80,3.9,208,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0030442,Merrily We Live,1938-03-04 00:00:00,N/A,Norman Z. McLeod,Constance Bennett,USA,English,PASSED,95.0,1938,N/A,7.4,951,N/A,N/A,N/A,N/A,N/A,N/A,80,3.9,208,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0030517,Of Human Hearts,1938-02-11 00:00:00,Nominated for 1 Oscar. Another 1 win.,Clarence Brown,Walter Huston,USA,English,PASSED,103.0,1938,N/A,6.9,621,N/A,N/A,N/A,N/A,N/A,N/A,59,3.5,142,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
tt0030517,Of Human Hearts,1938-02-11 00:00:00,Nominated for 1 Oscar. Another 1 win.,Clarence Brown,James Stewart,USA,English,PASSED,103.0,1938,N/A,6.9,621,N/A,N/A,N/A,N/A,N/A,N/A,59,3.5,142,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
tt0030517,Of Human Hearts,1938-02-11 00:00:00,Nominated for 1 Oscar. Another 1 win.,Clarence Brown,Beulah Bondi,USA,English,PASSED,103.0,1938,N/A,6.9,621,N/A,N/A,N/A,N/A,N/A,N/A,59,3.5,142,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
tt0030517,Of Human Hearts,1938-02-11 00:00:00,Nominated for 1 Oscar. Another 1 win.,Clarence Brown,Guy Kibbee,USA,English,PASSED,103.0,1938,N/A,6.9,621,N/A,N/A,N/A,N/A,N/A,N/A,59,3.5,142,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
tt0030637,Pygmalion,1939-03-03 00:00:00,Won 1 Oscar. Another 1 win & 5 nominations.,Leslie Howard,Wilfrid Lawson,UK,English,NOT RATED,89.0,1938,N/A,7.9,"5,731",N/A,15,94,8.2,16,1,85,3.8,3349,0,1,1,5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
