,imdbID,Title,Released,Director,Actors,Country,Language,Rated,Runtime,Year,imdbRating,imdbVotes,tomatoConsensus,tomatoFresh,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,Nominated Oscars,Won Oscars,Othter wins,Othter nominations,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,bp_n,bp_w,fl_n,fl_w,fs_n,fs_w,ml_n,ml_w,ms_n,ms_w,movie_url,imdb_link,rt_link,budget_USD,box_USD,A_mean_age,A_mean_credit,D_mean_age,D_mean_credit,mean_rate,Anominated,Awon,Dnominated,Dwon
912,tt0041746,Pinky,1949-11-01 00:00:00,John Ford,Ethel Waters,USA,English,APPROVED,102.0,1949,7.2,1814,,6.0,67.0,5.9,9.0,3.0,70.0,3.6,1026.0,3,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,/wiki/Pinky_(film),http://www.imdb.com/title/tt0041746/,,,41829582.3529,46.4063318232,42.0,46.3885010267,17.5,7.2,2,1,0,6
913,tt0041841,Sands of Iwo Jima,1950-03-01 00:00:00,Allan Dwan,John Wayne,USA,English,APPROVED,100.0,1949,7.2,7079,,10.0,100.0,7.4,10.0,0.0,80.0,3.7,9748.0,4,0,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,/wiki/Sands_of_Iwo_Jima,http://www.imdb.com/title/tt0041841/,,,8120366.86275,33.9287474333,130.0,64.9062286105,40.0,7.3,0,1,0,0
914,tt0041841,Sands of Iwo Jima,1950-03-01 00:00:00,Allan Dwan,John Agar,USA,English,APPROVED,100.0,1949,7.2,7079,,10.0,100.0,7.4,10.0,0.0,80.0,3.7,9748.0,4,0,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,/wiki/Sands_of_Iwo_Jima,http://www.imdb.com/title/tt0041841/,,,8120366.86275,33.9287474333,130.0,64.9062286105,40.0,7.3,0,1,0,0
915,tt0041841,Sands of Iwo Jima,1950-03-01 00:00:00,Allan Dwan,Forrest Tucker,USA,English,APPROVED,100.0,1949,7.2,7079,,10.0,100.0,7.4,10.0,0.0,80.0,3.7,9748.0,4,0,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,/wiki/Sands_of_Iwo_Jima,http://www.imdb.com/title/tt0041841/,,,8120366.86275,33.9287474333,130.0,64.9062286105,40.0,7.3,0,1,0,0
916,tt0041841,Sands of Iwo Jima,1950-03-01 00:00:00,Allan Dwan,Adele Mara,USA,English,APPROVED,100.0,1949,7.2,7079,,10.0,100.0,7.4,10.0,0.0,80.0,3.7,9748.0,4,0,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,/wiki/Sands_of_Iwo_Jima,http://www.imdb.com/title/tt0041841/,,,8120366.86275,33.9287474333,130.0,64.9062286105,40.0,7.3,0,1,0,0
917,tt0041959,The Third Man,1949-08-31 00:00:00,Carol Reed,Joseph Cotten,UK,"English, German, Russian",NOT RATED,93.0,1949,8.3,106044,"This atmospheric thriller is one of the undisputed masterpieces of cinema, and boasts iconic performances from Joseph Cotten and Orson Welles.",76.0,100.0,9.3,76.0,0.0,94.0,4.3,51979.0,0,1,4,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,/wiki/The_Third_Man,http://www.imdb.com/title/tt0041959/,,,4301963.39709,35.6420784537,127.25,42.6694045175,33.0,8.45,1,1,0,1
918,tt0041959,The Third Man,1949-08-31 00:00:00,Carol Reed,Alida Valli,UK,"English, German, Russian",NOT RATED,93.0,1949,8.3,106044,"This atmospheric thriller is one of the undisputed masterpieces of cinema, and boasts iconic performances from Joseph Cotten and Orson Welles.",76.0,100.0,9.3,76.0,0.0,94.0,4.3,51979.0,0,1,4,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,/wiki/The_Third_Man,http://www.imdb.com/title/tt0041959/,,,4301963.39709,35.6420784537,127.25,42.6694045175,33.0,8.45,1,1,0,1
919,tt0041959,The Third Man,1949-08-31 00:00:00,Carol Reed,Orson Welles,UK,"English, German, Russian",NOT RATED,93.0,1949,8.3,106044,"This atmospheric thriller is one of the undisputed masterpieces of cinema, and boasts iconic performances from Joseph Cotten and Orson Welles.",76.0,100.0,9.3,76.0,0.0,94.0,4.3,51979.0,0,1,4,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,/wiki/The_Third_Man,http://www.imdb.com/title/tt0041959/,,,4301963.39709,35.6420784537,127.25,42.6694045175,33.0,8.45,1,1,0,1
920,tt0041959,The Third Man,1949-08-31 00:00:00,Carol Reed,Trevor Howard,UK,"English, German, Russian",NOT RATED,93.0,1949,8.3,106044,"This atmospheric thriller is one of the undisputed masterpieces of cinema, and boasts iconic performances from Joseph Cotten and Orson Welles.",76.0,100.0,9.3,76.0,0.0,94.0,4.3,51979.0,0,1,4,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,/wiki/The_Third_Man,http://www.imdb.com/title/tt0041959/,,,4301963.39709,35.6420784537,127.25,42.6694045175,33.0,8.45,1,1,0,1
921,tt0041996,Twelve O'Clock High,1950-02-13 00:00:00,Henry King,Gary Merrill,USA,English,NOT RATED,132.0,1949,7.8,9525,,21.0,95.0,8.4,22.0,1.0,87.0,3.8,5862.0,0,2,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,/wiki/Twelve_O%27Clock_High,http://www.imdb.com/title/tt0041996/,http://www.rottentomatoes.com/m/1022172-twelve_oclock_high/,,526834357.349,35.6572394872,79.3333333333,64.052019165,11.0,7.7,0,1,2,0
922,tt0041996,Twelve O'Clock High,1950-02-13 00:00:00,Henry King,Hugh Marlowe,USA,English,NOT RATED,132.0,1949,7.8,9525,,21.0,95.0,8.4,22.0,1.0,87.0,3.8,5862.0,0,2,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,/wiki/Twelve_O%27Clock_High,http://www.imdb.com/title/tt0041996/,http://www.rottentomatoes.com/m/1022172-twelve_oclock_high/,,526834357.349,35.6572394872,79.3333333333,64.052019165,11.0,7.7,0,1,2,0
923,tt0041996,Twelve O'Clock High,1950-02-13 00:00:00,Henry King,Gregory Peck,USA,English,NOT RATED,132.0,1949,7.8,9525,,21.0,95.0,8.4,22.0,1.0,87.0,3.8,5862.0,0,2,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,/wiki/Twelve_O%27Clock_High,http://www.imdb.com/title/tt0041996/,http://www.rottentomatoes.com/m/1022172-twelve_oclock_high/,,526834357.349,35.6572394872,79.3333333333,64.052019165,11.0,7.7,0,1,2,0
924,tt0042192,All About Eve,1951-01-15 00:00:00,Joseph L. Mankiewicz,Bette Davis,USA,"English, French",APPROVED,138.0,1950,8.3,76695,"Smart, sophisticated, and devastatingly funny, All About Eve is a Hollywood classic that only improves with age.",63.0,100.0,9.1,63.0,0.0,94.0,4.3,43623.0,0,6,16,17,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,/wiki/All_About_Eve,http://www.imdb.com/title/tt0042192/,http://www.rottentomatoes.com/m/1000626-all_about_eve/,13769627.3859,100095.355647,38.0295812064,115.75,41.9247091034,22.0,8.45,0,5,0,4
925,tt0042192,All About Eve,1951-01-15 00:00:00,Joseph L. Mankiewicz,Anne Baxter,USA,"English, French",APPROVED,138.0,1950,8.3,76695,"Smart, sophisticated, and devastatingly funny, All About Eve is a Hollywood classic that only improves with age.",63.0,100.0,9.1,63.0,0.0,94.0,4.3,43623.0,0,6,16,17,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,/wiki/All_About_Eve,http://www.imdb.com/title/tt0042192/,http://www.rottentomatoes.com/m/1000626-all_about_eve/,13769627.3859,100095.355647,38.0295812064,115.75,41.9247091034,22.0,8.45,0,5,0,4
926,tt0042192,All About Eve,1951-01-15 00:00:00,Joseph L. Mankiewicz,George Sanders,USA,"English, French",APPROVED,138.0,1950,8.3,76695,"Smart, sophisticated, and devastatingly funny, All About Eve is a Hollywood classic that only improves with age.",63.0,100.0,9.1,63.0,0.0,94.0,4.3,43623.0,0,6,16,17,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,/wiki/All_About_Eve,http://www.imdb.com/title/tt0042192/,http://www.rottentomatoes.com/m/1000626-all_about_eve/,13769627.3859,100095.355647,38.0295812064,115.75,41.9247091034,22.0,8.45,0,5,0,4
927,tt0042192,All About Eve,1951-01-15 00:00:00,Joseph L. Mankiewicz,Celeste Holm,USA,"English, French",APPROVED,138.0,1950,8.3,76695,"Smart, sophisticated, and devastatingly funny, All About Eve is a Hollywood classic that only improves with age.",63.0,100.0,9.1,63.0,0.0,94.0,4.3,43623.0,0,6,16,17,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,/wiki/All_About_Eve,http://www.imdb.com/title/tt0042192/,http://www.rottentomatoes.com/m/1000626-all_about_eve/,13769627.3859,100095.355647,38.0295812064,115.75,41.9247091034,22.0,8.45,0,5,0,4
928,tt0042208,The Asphalt Jungle,1950-05-23 00:00:00,John Huston,Jean Hagen,USA,"English, German",PASSED,112.0,1950,7.9,16868,,24.0,96.0,8.4,25.0,1.0,87.0,3.9,6863.0,4,0,5,11,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/The_Asphalt_Jungle,http://www.imdb.com/title/tt0042208/,http://www.rottentomatoes.com/m/asphalt_jungle/,12117272.0996,94420302.0747,35.3370201442,84.75,43.7973990418,47.0,7.85,4,0,0,2
929,tt0042208,The Asphalt Jungle,1950-05-23 00:00:00,John Huston,Sterling Hayden,USA,"English, German",PASSED,112.0,1950,7.9,16868,,24.0,96.0,8.4,25.0,1.0,87.0,3.9,6863.0,4,0,5,11,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/The_Asphalt_Jungle,http://www.imdb.com/title/tt0042208/,http://www.rottentomatoes.com/m/asphalt_jungle/,12117272.0996,94420302.0747,35.3370201442,84.75,43.7973990418,47.0,7.85,4,0,0,2
930,tt0042208,The Asphalt Jungle,1950-05-23 00:00:00,John Huston,James Whitmore,USA,"English, German",PASSED,112.0,1950,7.9,16868,,24.0,96.0,8.4,25.0,1.0,87.0,3.9,6863.0,4,0,5,11,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/The_Asphalt_Jungle,http://www.imdb.com/title/tt0042208/,http://www.rottentomatoes.com/m/asphalt_jungle/,12117272.0996,94420302.0747,35.3370201442,84.75,43.7973990418,47.0,7.85,4,0,0,2
931,tt0042208,The Asphalt Jungle,1950-05-23 00:00:00,John Huston,Louis Calhern,USA,"English, German",PASSED,112.0,1950,7.9,16868,,24.0,96.0,8.4,25.0,1.0,87.0,3.9,6863.0,4,0,5,11,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/The_Asphalt_Jungle,http://www.imdb.com/title/tt0042208/,http://www.rottentomatoes.com/m/asphalt_jungle/,12117272.0996,94420302.0747,35.3370201442,84.75,43.7973990418,47.0,7.85,4,0,0,2
932,tt0042276,Born Yesterday,1951-05-28 00:00:00,George Cukor,William Holden,USA,English,APPROVED,103.0,1950,7.6,7204,,20.0,95.0,8.2,21.0,1.0,86.0,3.9,4653.0,0,1,3,10,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,/wiki/Born_Yesterday_(1950_film),http://www.imdb.com/title/tt0042276/,http://www.rottentomatoes.com/m/1002930-born_yesterday/,,118025377.593,36.8003457117,78.6666666667,51.8877481177,67.0,7.7,0,3,0,1
933,tt0042276,Born Yesterday,1951-05-28 00:00:00,George Cukor,Broderick Crawford,USA,English,APPROVED,103.0,1950,7.6,7204,,20.0,95.0,8.2,21.0,1.0,86.0,3.9,4653.0,0,1,3,10,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,/wiki/Born_Yesterday_(1950_film),http://www.imdb.com/title/tt0042276/,http://www.rottentomatoes.com/m/1002930-born_yesterday/,,118025377.593,36.8003457117,78.6666666667,51.8877481177,67.0,7.7,0,3,0,1
934,tt0042276,Born Yesterday,1951-05-28 00:00:00,George Cukor,Judy Holliday,USA,English,APPROVED,103.0,1950,7.6,7204,,20.0,95.0,8.2,21.0,1.0,86.0,3.9,4653.0,0,1,3,10,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,/wiki/Born_Yesterday_(1950_film),http://www.imdb.com/title/tt0042276/,http://www.rottentomatoes.com/m/1002930-born_yesterday/,,118025377.593,36.8003457117,78.6666666667,51.8877481177,67.0,7.7,0,3,0,1
935,tt0042296,Caged,1950-05-19 00:00:00,John Cromwell,Ellen Corby,USA,English,,96.0,1950,7.8,2232,,,,,,,85.0,3.9,578.0,3,0,1,1,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,/wiki/Caged,http://www.imdb.com/title/tt0042296/,,,1846166991.5,39.6425355875,151.333333333,62.4010951403,49.0,7.8,8,0,0,0
936,tt0042296,Caged,1950-05-19 00:00:00,John Cromwell,Agnes Moorehead,USA,English,,96.0,1950,7.8,2232,,,,,,,85.0,3.9,578.0,3,0,1,1,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,/wiki/Caged,http://www.imdb.com/title/tt0042296/,,,1846166991.5,39.6425355875,151.333333333,62.4010951403,49.0,7.8,8,0,0,0
937,tt0042296,Caged,1950-05-19 00:00:00,John Cromwell,Eleanor Parker,USA,English,,96.0,1950,7.8,2232,,,,,,,85.0,3.9,578.0,3,0,1,1,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,/wiki/Caged,http://www.imdb.com/title/tt0042296/,,,1846166991.5,39.6425355875,151.333333333,62.4010951403,49.0,7.8,8,0,0,0
938,tt0042546,Harvey,1950-10-13 00:00:00,Henry Koster,James Stewart,USA,"English, Spanish, Latin",NOT RATED,104.0,1950,8.1,42929,,21.0,84.0,7.5,25.0,4.0,93.0,4.0,38191.0,0,1,1,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,/wiki/Harvey_(film),http://www.imdb.com/title/tt0042546/,http://www.rottentomatoes.com/m/1009261-harvey/,,465994582.273,42.3983572895,98.0,45.4510609172,49.0,8.05,0,1,1,0
939,tt0042702,The Magnificent Yankee,1950-12-20 00:00:00,John Sturges,Louis Calhern,USA,English,,89.0,1950,7.0,390,,,,,,,58.0,3.3,97.0,2,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,50.9877317879,98.5,40.9609856263,45.0,6.8,1,0,1,0
940,tt0042702,The Magnificent Yankee,1950-12-20 00:00:00,John Sturges,Eduard Franz,USA,English,,89.0,1950,7.0,390,,,,,,,58.0,3.3,97.0,2,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,50.9877317879,98.5,40.9609856263,45.0,6.8,1,0,1,0
941,tt0042742,Mister 880,1950-09-29 00:00:00,Edmund Goulding,Edmund Gwenn,USA,"English, French, German, Dutch, Italian",,90.0,1950,7.1,803,,,,,,,50.0,3.3,106.0,1,0,2,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/Mister_880,http://www.imdb.com/title/tt0042742/,,,33110475.5185,50.617027237,79.0,59.5263518138,41.0,6.85,1,2,0,0
942,tt0042742,Mister 880,1950-09-29 00:00:00,Edmund Goulding,Dorothy McGuire,USA,"English, French, German, Dutch, Italian",,90.0,1950,7.1,803,,,,,,,50.0,3.3,106.0,1,0,2,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/Mister_880,http://www.imdb.com/title/tt0042742/,,,33110475.5185,50.617027237,79.0,59.5263518138,41.0,6.85,1,2,0,0
943,tt0042742,Mister 880,1950-09-29 00:00:00,Edmund Goulding,Burt Lancaster,USA,"English, French, German, Dutch, Italian",,90.0,1950,7.1,803,,,,,,,50.0,3.3,106.0,1,0,2,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/Mister_880,http://www.imdb.com/title/tt0042742/,,,33110475.5185,50.617027237,79.0,59.5263518138,41.0,6.85,1,2,0,0
944,tt0043014,Sunset Blvd.,1950-08-25 00:00:00,Billy Wilder,Erich von Stroheim,USA,English,NOT RATED,110.0,1950,8.5,129398,"Arguably the greatest movie about Hollywood, Billy Wilder's masterpiece Sunset Boulevard is a tremendously entertaining combination of noir, black comedy, and character study.",58.0,98.0,9.3,59.0,1.0,95.0,4.3,51725.0,0,3,15,18,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,/wiki/Sunset_Boulevard_(film),http://www.imdb.com/title/tt0043014/,http://www.rottentomatoes.com/m/sunset_boulevard/,17212034.2324,49177240.6639,49.5438621552,76.6666666667,44.1752224504,27.0,8.55,4,1,0,6
945,tt0043014,Sunset Blvd.,1950-08-25 00:00:00,Billy Wilder,William Holden,USA,English,NOT RATED,110.0,1950,8.5,129398,"Arguably the greatest movie about Hollywood, Billy Wilder's masterpiece Sunset Boulevard is a tremendously entertaining combination of noir, black comedy, and character study.",58.0,98.0,9.3,59.0,1.0,95.0,4.3,51725.0,0,3,15,18,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,/wiki/Sunset_Boulevard_(film),http://www.imdb.com/title/tt0043014/,http://www.rottentomatoes.com/m/sunset_boulevard/,17212034.2324,49177240.6639,49.5438621552,76.6666666667,44.1752224504,27.0,8.55,4,1,0,6
946,tt0043014,Sunset Blvd.,1950-08-25 00:00:00,Billy Wilder,Gloria Swanson,USA,English,NOT RATED,110.0,1950,8.5,129398,"Arguably the greatest movie about Hollywood, Billy Wilder's masterpiece Sunset Boulevard is a tremendously entertaining combination of noir, black comedy, and character study.",58.0,98.0,9.3,59.0,1.0,95.0,4.3,51725.0,0,3,15,18,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,/wiki/Sunset_Boulevard_(film),http://www.imdb.com/title/tt0043014/,http://www.rottentomatoes.com/m/sunset_boulevard/,17212034.2324,49177240.6639,49.5438621552,76.6666666667,44.1752224504,27.0,8.55,4,1,0,6
